"ID";"NAME";"DATE";"CONTENT";"STATUS";"SOLUTION"
"3113";"sie web - dispensa do ENAD";"2013-02-18 16:19:00";"solicitante está tentando alterar a situação do aluno como dispensado e está como ausente: David Bulhões de Melo
matricula: 2007g2847

ramal: 1087";"closed";"&lt;p&gt;Chamado Conclu&#237;do, Situa&#231;&#227;o no hist&#243;rico analitico j&#225; se encontra regular&lt;/p&gt;"
"3423";"Problema de conectividade";"2013-03-05 18:38:00";"Telefone: 9951-9623
Solicitante entra em contato afirmando que estava sem rede.";"closed";"&lt;p&gt;Substitui&#231;&#227;o de cabo.&lt;/p&gt;"
"3114";"Sistema acadêmico - levantamento de acesso ";"2013-02-18 16:24:00";"memorando Nº 085/2013 - CDRH/PROGEP/UFAL

solicita o levantamento do acesso ao sistema acadêmico realizado pelo servidor Johnny Lucas Calheiros - 0981387 a partir  de 2006 até novembro de 2012 

telefone: 3214 1032 
e-mail: progep@reitoria.ufal.br";"closed";"&lt;p&gt;Anexado ao chamado duas planilhas contendo o registro de acesso do servidor nos sistemas acad&#234;micos vigentes no per&#237;odo de 2006 a 2012. (Sistema acad&#234;mico e sieweb)&lt;/p&gt;"
"3118";"Sem acesso a internet Labcomp";"2013-02-18 16:48:00";"A solicitante informa que um computador do laboratório - Labcomp - está sem internet.
OBS: Segundo a solicitante, na sexta, um bolsista do NTI foi lá e identificou um fio quebrado na sala dos professores. Esse fio passa no laboratório e na sala dos professores. Não identificamos esse chamado, nem por número nem pela solicitante do chamado. Por isso, foi aberto um novo chamado.
Telefone: 3214-1873.

";"closed";"&lt;p&gt;Havia um roteador com o dhcp ativado na rede que configurava as m&#225;quinas logicamente pr&#243;ximas de forma incorreta para a rede. Ent&#227;o, acessou-se esse roteador pela rede e desativou-se o dhcp do mesmo.&lt;/p&gt;"
"3115";"WEBMAIL - criação de e-mail";"2013-02-18 16:31:00";"memo. nº 027/2013- CEDU

listagem com dados para criação dos e-mails institucionais dos docentes e servidores do CEDU.

telefone: 1191 / 1190 

obs: a listagem de e-mails anexadas no documento";"closed";NULL
"3116";"Criação de e-mail institucional";"2013-02-18 16:26:00";"A solicitante, prof. de pedagogia (Arapiraca), informa a necessidade de um e-mail institucional.

E-mail: neilareis2000@yahoo.com.br / neilareis@ufpa.br (manterá por algum tempo).
Telefone: 9993-4130 (tim) / 8182-4094 (vivo) / 3032-4159.

";"closed";NULL
"3117";"Alteração de dados num trabalho";"2013-02-18 16:52:00";"Mudar o nome do apresentador do trabalho de Epifanio Feitosa Neto para: Livia Soares Inojosa

congresso acadêmico
curso: nutrição / 2009 
Tema: Obesidade (nome)

telefone: 8833-7998

";"closed";NULL
"3119";"Liberação para ligações externas e para celular.";"2013-02-18 17:03:00";"O solicitante informa a necessidade da liberação do ramal 1860, da sala de permanência do professor Eduardo Lucena, para ligações locais e interurbanas, sendo esse para fixo e telefonia móvel.";"closed";NULL
"3120";"Problema de conectividade - rede sem fio.";"2013-02-18 17:41:00";"O solicitante informa que o computador apresenta um problema de conectividade. Segundo ele, o computador apresenta a mensagem: O computador não reconhece o cabo usado. Porém, o computador não possui cabo e sim antena. 
E-mail: rafael.gomes.mcz@gamil.com.
Telefone: 1069. 
OBS: Não está todos os dias e sempre no período da tarde.";"closed";"&lt;p&gt;Fui ao local e reinstalei os drivers da placa wireless. A internet via wifi funcionou normalmente.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"3121";"PEDIDO DE QUANTITATIVO DE ALUNOS";"2013-02-18 17:53:00";"Solicitação de numero total de estudantes matriculados por curso no semestre letivo.
";"closed";NULL
"3122";"Designar professora para exercer função de coordenadora";"2013-02-18 17:48:00";"o reitor da universidade federal de alagoas, no uso das atribuições que lhe confere o § 1º do artigo 15, do Estatuto da UFAL, aprovado pela Portaria nº 4067/MEC, de 29.12.2013, e tendo em vista o que consta no processo nº 23065.030108/2012-10, resolve:

Designar ana karla de souza abud, professor Adjunto, matricula SIAPE nº 1573323, para exercer a função de coordenadora do curso de engenharia química, do centro de tecnologia - CETEC, código FCC-01.

II- dispensar, a partir de 04/01/2013, karla miranda barcellos, professor associado, matrícula SIAPE nº 1121074, da referida função.";"closed";"&lt;p&gt;Permiss&#245;es de coordena&#231;&#227;o concedida para o curso de Engenharia Qu&#237;mica para a professora Ana Karla de Souza Abud, bem como retirada as permiss&#245;es de Karla Miranda Barcellos.&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;"
"3123";"VISUALIZAÇÃO DE CURSOS NA PLATAFORMA";"2013-02-18 18:53:00";"Solicitante não consegue ver todos as disciplinas ,informa que tem 7 cursos ocultos.
Pede que todas as Disciplinas estejam disponíveis para ele.


 ";"closed";"&lt;p&gt;Foram feitos ajustes no moodle para permitir a listagem de quantidades arbitr&#225;rias de cursos por usu&#225;rio.&lt;/p&gt;"
"3124";"Falta de conectividade.";"2013-02-19 10:28:00";"Telefone: 1887
Problema: O computador está sem internet e talvez possa ser a questão do telefone, pois o cabo da CPU está conectidado a este ramal: 1887.
Patrimônio: 10140220";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;O cabo de rede do telefone estava desconectado.&lt;/p&gt;"
"3125";"Sie Web - verificação de desligamento indevido.";"2013-02-19 10:34:00";"Telefone: 9663-4774 / 3551-3707
Segundo a requerente, que é coordenadora do curso de Eng. de Pesca, o aluno abaixo esta constando como desistente, por um procedimento automatico do NTI.
Matrícula: 2007G4126
Nome: LUCAS CLAUDINO COSTA
Curso: Engenharia De Pesca - Presencial - Campus Arapiraca";"closed";"&lt;p&gt;Foi retirado o desligamento do aluno ao curso de Eng. de Pesca.&lt;/p&gt;
&lt;p&gt;A coordena&#231;&#227;o do curso j&#225; &#160;pode matricul&#225;-lo nas disciplinas desejadas.&lt;/p&gt;"
"3126";"Equipamento para manutenção local.";"2013-02-19 10:33:00";"Telefone: 1887
Problema:Solicitante pede para A CPU de patrimônio: 10132585 e a impressora de patrimônio: 10139314 para serem compartilhadas uma com a outra.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;Impressora compartilhada com o computador.&lt;/p&gt;"
"3127";"Verificação de conectividade";"2013-02-19 10:47:00";"Segundo o solicitante, que é diretor do DAP, vários computadores do setor encontram-se sem internet, prejudicando a tramitação de vários processos.";"closed";"&lt;p&gt;Problema resolvido, foi desabilitado o DHCP do roteador da sala da vice reitora.&lt;/p&gt;"
"3128";"Alteração de senha rede - reitoria";"2013-02-19 10:48:00";"Telefone: 9107-9031
Problema: Solicitante pede alteração de senha para reativação se conta. (senha antiga: 126Reconhecer)
CPF: 15394050449";"closed";"&lt;p&gt;Senha alterada!&lt;/p&gt;"
"3129";"Rede Reitoria - alteração de senha";"2013-02-19 10:53:00";"Telefone: 1044 - 9951-9620
Solicita alteração da senha da rede reitoria para a senha padrão. 
CPF: 349.065.094-87";"closed";"&lt;p&gt;Senha alterada!&lt;/p&gt;"
"3130";"Equipamento para manutenção local.";"2013-02-19 10:54:00";"Telefone: 3214-1058/ 1138
Problema: Máquina para manutenção, pois o solicitante afirma que a mesma não está reconhecendo senha para logoff, em outras funciona normnalmente.
Patrimônio: 10141266
MÁQUINA ESTÁ AQUI NO NTI.";"closed";NULL
"3132";"Falta de internet.";"2013-02-19 12:45:00";"Telefone: 9999-4866
Problema: Alguns computadores no museo está sem conectividade.";"closed";NULL
"3133";"Realizar Alteração das senhas de Alunos no Moodle Antigo";"2013-02-19 13:13:00";"Cristiana Vieira Gomes
Curso: Letras
CPF: 06309612476
Matricula: 11212240
email: cristianavg2011@gmail.com


Alyx Diego Oliveira Silva
Curso: Engenharia Civil
CPF: 07729617439
Matricula: 11112116
email: digo.ufal@gmail.com
";"closed";"&lt;p&gt;O aluno Alyx Diego esta com acesso ao presencial.ead.ufal.br, inclusive constando acesso do mesmo.&lt;br /&gt;J&#225; a aluna Cristiana Vieira Gomes n&#227;o esta cadastrada no presencial. &#201; necess&#225;rio que seja verificado qual a disciplina teve ambiente criado, se a mesma foi matriculada na disciplina no reajuste, ou seja, depois que a professora criou o ambiente, para que o caso da mesma seja analisado.&#160;&lt;/p&gt;"
"3144";"PROBLEMA NA EFETUAÇÃO DE MATRICULA/ELETIVA";"2013-02-19 18:11:00";"O SOLICITANTE É PROFESSOR DE LETRAS-CAMPUS SERTÃO E É COORDENADOR DO CURSO A POUCO TEMPO(NÃO SAIU AINDA SUA PORTARIA), NO MOMENTO O ANTIGO COORDENADOR DISPONIBILIZOU O SEU PERFIL NO SIEWEB PARA O PROFESSOR CEZAR EFETUAR AS AÇÕES NECESSÁRIAS.(THIAGO TRINDADE MATIAS-CPF:03652331451)
NO CASO ELE TENTA MATRICULAR ALUNOS NA ELETIVA ANÁLISE DO DISCURSO (LELS043, TURMA T), O SISTEMA MOSTRA QUE HÁ VAGAS , MAS NÃO CONSEGUE EFETUAR A MATRICULA. A SEGUINTE MENSAGEM APARECE : PELO MENOS UMA TURMA DEVE SER SELECIONADA PARA A MATRICULA.

TELEFONE : 08299564911";"closed";"&lt;p&gt;Todos os discentes informados foram matriculados, segue comprovante de matricula anexo.&lt;br /&gt;&lt;br /&gt;Entramos em contato com o coordenador via telefone e o mesmo informou que ir&#225; entrar em contato com o org&#227;o competente a informar o NTI de sua situa&#231;&#227;o de coordenador e lhe dar as atribui&#231;&#245;es necess&#225;rias a coordena&#231;&#227;o no Sistema.&lt;/p&gt;"
"3134";"Solicitação de acesso à rede reitoria.";"2013-02-19 13:35:00";"A solicitante informa a necessidade de senha de acesso à rede da Procuradoria Federal da Reitoria, no servidor ""Ponta Verde"", a estagiária Gabriela Lages da Resurreição (cpf 056.040.134-55), lotada na Procuradoria.
Telefone: 3214-1055.";"closed";"&lt;p&gt;Conta criada com senha padr&#227;o 123Mudar.&lt;/p&gt;"
"3135";"Sem internet na sala do pró-reitor.";"2013-02-19 15:10:00";"A solicitante afirma que não tem internet em um dos computadores, o da assessora, na sala do pró-reitor (Progist).
E-mail: mzfcalheiros@gmail.com
Telefone: 3214-1063 ou 1670.";"closed";"&lt;p&gt;Quando reconectei o cabo de rede a internet voltou.&lt;/p&gt;"
"3136";"Sem internet na sala do pró-reitor.";"2013-02-19 15:10:00";"A solicitante afirma que não tem internet em um dos computadores, o da assessora, na sala do pró-reitor (Progist).
E-mail: mzfcalheiros@gmail.com
Telefone: 3214-1063 ou 1670.";"closed";NULL
"3137";"Sem internet na sala do pró-reitor.";"2013-02-19 15:10:00";"A solicitante afirma que não tem internet em um dos computadores, o da assessora, na sala do pró-reitor (Progist).
E-mail: mzfcalheiros@gmail.com
Telefone: 3214-1063 ou 1670.";"closed";NULL
"3138";"Alteração do e-mail secundário.";"2013-02-19 16:07:00";"A solicitante comunica que o e-mail secundário cadastrado, a mesma não possui mais o acesso.
E-mail: virginiabarbara@ua.pt.
Telefone: 8172-6087/ 3033-4021
";"closed";"&lt;p&gt;Email Atualizado com Sucesso!&lt;/p&gt;
&lt;p&gt;o email que estava cadastrado &#233; alvesvirginia@ig.com.br e foi substituido pelo informado virginiabarbara@ua.pt.&lt;/p&gt;"
"3140";"Solicitação de formulário da Transpal";"2013-02-19 16:44:00";"O solicitante informa que o seu formulário da Transpal não chegou no Proest, nem tampouco na coordenação de Medicina, pois há 2 períodos tem chegado aqui no curso de Medicina. 
Consultei no site da Transpal e o formulário também não está lá.
Telefone: 9123-4483.
";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3141";"PEDIDO DE QUANTITATIVO DE ALUNOS";"2013-02-19 17:24:00";"SOLICITAÇÃO DO NUMERO DE ALUNOS COM MATRICULA EM DISCIPLINAS NO PERÍODO LETIVO ATUAL.
SETOR: DCE
TELEFONE: 88437754
E-MAIL: dce.quilombo.ufal@gmail.com";"closed";"&lt;p&gt;&#160;&lt;/p&gt;
&lt;p class=""MsoNormal""&gt;19729&lt;span style=""mso-spacerun: yes;""&gt;&#160; &lt;/span&gt;- ALUNOS GRADUADOS MATRICULADOS EM 2012.2&lt;/p&gt;
&lt;p class=""MsoNormal""&gt;496- ALUNOS P&#211;S-GRADUADOS MATRICULADOS EM 2012.2&lt;/p&gt;
&lt;p class=""MsoNormal""&gt;20225 TOTAL DE ALUNOS MATRICULADOS EM 2012.2&lt;/p&gt;
&lt;p class=""MsoNormal""&gt;&#160;&lt;/p&gt;
&lt;p class=""MsoNormal""&gt;* CONSTAM NESTA LISTA ALUNOS EFETIVAMENTE MATRICULADOS EM DISCIPLINAS, ALUNOS INTEGRALIZADOS E COM TCC N&#195;O EST&#195;O LISTADOS.&lt;/p&gt;"
"3142";"transpal - envio de dados";"2013-02-19 17:40:00";"curso: biblioteconomia
telefone: 8838-4998 / 3324-2014
matricula: 12210679 cpf: 02464100439


";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3143";"PEDIDO DE APARELHO TELEFONICO";"2013-02-19 17:40:00";"SOLICITAÇÃO DE APARELHOS TELEFÔNICOS NOVOS(VOIP'S) PARA OS RAMAIS ANEXADOS NESTE CHAMADO.

EMAIL PARA CONTATO : carla.andrade@sibi.ufal.br

";"closed";NULL
"3145";"PROBLEMA NA PERMUTA DE TURMA";"2013-02-19 18:33:00";"O SOLICITANTE É PROFESSOR DE LETRAS-CAMPUS SERTÃO E É COORDENADOR DO CURSO A POUCO TEMPO(NÃO SAIU AINDA SUA PORTARIA), NO MOMENTO O ANTIGO COORDENADOR DISPONIBILIZOU O SEU PERFIL NO SIEWEB PARA O PROFESSOR CEZAR EFETUAR AS AÇÕES NECESSÁRIAS.(THIAGO TRINDADE MATIAS-CPF:03652331451)
NESSE CASO O PROFESSOR CEZAR TENTA MUDAR A TURMA DE ALGUNS ALUNOS, MAS ELE NÃO CONSEGUE DESMATRICULAR TODAS AS DISCIPLINAS, SEMPRE FICA UMA DISCIPLINA, QUANDO ELE VAI MATRICULA-LOS EM OUTRAS TURMAS DÁ CHOQUE DE HORÁRIO.

TELEFONE : 08299564911";"closed";"&lt;p&gt;Ver solu&#231;&#227;o do chamado associado 3144&lt;/p&gt;"
"3146";"Problema na internet";"2013-02-20 08:46:00";"telefone:9901-9991

A internet não esta funcionando .";"closed";"&lt;p&gt;A conectividade voltou.&lt;/p&gt;"
"3148";"instalar impressora";"2013-02-20 09:04:00";"telefone: 1884/1885

Instalar impressora.";"closed";"&lt;p&gt;Impressora foi instalada em 1 computador.&lt;/p&gt;"
"3149";"TRANSPAL";"2013-02-20 09:08:00";"SOLICITANTE: FATIMA JORGELINA DE OLIVEIRA SANTOS
CPF: 67838286468
Matrícula: 12211468
CURSO: PEDAGOGIA
TELEFONE: 9310-7212
E-MAIL:fatjoerg@yahoo.com.br";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3150";"Falta de conectidade";"2013-02-20 09:21:00";"1287
O laboratório do NPT está sem internet.";"closed";"&lt;p&gt;Internet j&#225; est&#225; de volta&lt;/p&gt;"
"3151";"Equipamento para manutenção no local";"2013-02-20 09:28:00";"Escritório modelo no Fórum.
9331-9115
O suporte esteve no local para atender o chamado relacionado e agora uma das máquinas não está aceitando a senha da pessoa que utiliza a máquina.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;O problema estava no nome do usu&#225;rio que estava errado e ele n&#227;o tinha acesso a sua conta.&lt;/p&gt;"
"3152";"Equipamento para manutenção no local";"2013-02-20 09:32:00";"Escritório modelo no Fórum.
9331-9115
Verificar as máquinas que estão configuradas na rede, pois existem algumas que não estão. A usuária solicita a configuração dessas máquinas.";"closed";"&lt;p&gt;O chamado se refere ao compartihamento de impressoras. Os computadores j&#225; est&#227;o conseguindo imprimir normalmente.&lt;/p&gt;"
"3153";"Sem acesso";"2013-02-20 10:04:00";"Segue o email mandado pelo solicitante:

Por favor estou precisando ser cadastrado neste site presencial.ead.ufal.br para receber minha nota do professor e não ser reprovado, pois não consigo postar o trabalho requerido por o mesmo... quando tento entrar esta cadastrado um e-mail meu de 2004 e nem existe mais, não consigo acessar.
Ficarei muito grato pela atenção de vocês.
Minha matrícula é 10112180
Nome: Rafael Siqueira Vieira
Curso: Engenharia Civil - Campos do Sertão  
";"closed";"&lt;p&gt;Email atualizado do usu&#225;rio seu email foi substituido pelo informado no chamado rafaelviera_hto@hotmail.com. E j&#225; foi enviado um email para este com informa&#231;&#245;es de como modificar a senha e acessar o moodle presencial.&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;Att.&lt;/p&gt;
&lt;p&gt;Fabiano&lt;/p&gt;"
"3156";"impressora com problema";"2013-02-20 10:19:00";"telefone:1040


A impressora não responde aos comandos";"closed";"&lt;p&gt;Solicitante informou que j&#225; n&#227;o havia mais o problema.&lt;/p&gt;"
"3157";"Falta de conectividade - FACULDADE DE EDUCAÇÃO FÍSICA";"2013-02-20 10:29:00";"O SOLICITANTE AFIRMA QUE A SECRETARIA DE EDUCAÇÃO FÍSICA AS MÁQUINAS ESTÃO SEM INTERNET.
CELULAR: 9141-8633
Procurar Paulo VIctor ou Madalena.
";"closed";"&lt;p&gt;Fui ao local e falei com o Paulo Vitor, ele me informou que a internet voltou. Essa falta de internet ontem foi em toda a UFAL.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"3159";"Impressora com problema";"2013-02-20 12:07:00";"telefone: 1064

patrimonio: 10003644
A impressora esta manchando as cópias.
setor: propep";"closed";"&lt;p&gt;Detectado um problema nos cartuchos de impress&#227;o. Ap&#243;s a substitui&#231;&#227;o, verificar se o problema persiste, em caso de sim, retornar para o NTI.&lt;/p&gt;"
"3160";"Transpal";"2013-02-20 12:17:00";"telefone: 9942-5979
Matrícula: 2008G2920
A usuária solicita o envio dos dados dela para a transpal.";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3161";"Formulário da Transpal.";"2013-02-20 12:06:00";"Nome: Raphaella Constant de Amorim Lemos
Telefone: (82) 9621-4404
Curso: Piscologia
Matrícula: 12211567
aliasalias2.7@hotmail..com
";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3162";"Equipamento para manutenção no local";"2013-02-20 12:42:00";"9313-1743
Instalar impressora sem fio.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;Instala&#231;&#227;o de um servidor de impress&#227;o wireless.&lt;/p&gt;"
"3163";"Equipamento para manutenção local.";"2013-02-20 12:57:00";"Impressora precisa ser compartilhada entre computadoresda secretaria e da direção, ela já era compartilhada, mas depois de uma queda de internet saiu do compartilhamento e instalar um antivírus em todos os computadores do setor (total de computadores a serem instalados o antivírus: 08).";"closed";"&lt;p&gt;Impressora compartilhada e antiv&#237;rus ja estava instalado.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;Refor&#231;ando, fui l&#225; mais uma vez e compartilhei impressora e antiv&#237;rus j&#225; estavam instalados.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;Foi compartilhada a impressora com IP fixo com os computadores da secretaria e dessa forma quando a rede ""cair"", os outros computadores, provavelmente, n&#227;o ir&#227;o encontrar a impressora. Essa &#233; a solu&#231;&#227;o at&#233; o momento. Fechem o chamado mesmo assim, pois n&#227;o ser&#225; poss&#237;vel outra solu&#231;&#227;o at&#233; que a Rede esteja normalizada.&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;"
"3165";"Instalação de ramais Voip no Laboratório do Grupo.";"2013-02-20 13:52:00";"O solicitante informa a necessidade da instalação dos ramais no Laboratório do Grupo
Optma (Grupo de Óptica e Materiais), localizado no Instituto de Física. O solicitante lembra já existe ""uma estrutura própria interna que se adequa com a solução VOIP, pois temos equipamentos ATAS em uso"".
Telefone: 9807-3655.
";"closed";NULL
"3166";"Congresso 2010 - inclusão de autor";"2013-02-20 14:52:00";"Solicita a inclusão da aluna Patrícia de Menezes Marinho, matrícula 2008g2525 como autora do trabalho apresentando no Congresso 2010 - ""Ser nutricionista: uma opção profissional construída"", conforme documento em anexo.

Informa que a inclusão não foi feita no momento da inscrição do trabalho por que o sistema não identificou a aluna, mesmo a aluna estando com matrícula regular na universidade.";"closed";"&lt;p&gt;Resolvido.&lt;/p&gt;"
"3167";"Falta de internet no Laboratório de Geotecnia.";"2013-02-20 14:42:00";"A solicitante afirma que desde a sexta-feira da semana passada o Laboratório de Geotecnia (NPT/CTEC) está sem internet. A internet voltou no CTEC na segunda-feira dessa semana, mas não voltou no Laboratório de Geotecnia (NPT). 
O Laboratório de Geotecnia fica no andar térreo do prédio do NPT e a entrada se dá pela Sala 1 do Laboratório de Geotecnia (sinalização através de placa na porta). Tendo qualquer dúvida, chegando no prédio do NPT, qualquer funcionário sabe indicar onde fica o LabGeo.
Tel.: 3214-1483 / Cel.: 8848-6430.";"closed";"&lt;p&gt;A internet j&#225; foi restabelecida no pr&#233;dio do NPT&lt;/p&gt;"
"3168";"COMPUTADOR DA DIREÇÃO GERAL";"2013-02-20 15:31:00";"TEL:3221-2651

SETOR:SALA DO PROFESSOR WAGNER, PROCURAR FALAR COM MADELENA OU JAQUELINE ELAS IRAM INFORMAR ONDE FICA A SALA.
PATRIMÔNIO:10.141.265
PROBLEMA:A MAQUINA NÃO LIGA E FICA APITANDO



";"closed";NULL
"3169";"Verificação de impressora no local.";"2013-02-20 16:09:00";"Ramal: 1102
E-mail do requerente: marcosbernardo@live.com
Sub-setor: Coordenadoria de Pagamento - CEPAG
Patrimônio: 10.139.376
Solicita que a impressora HP laser jet P2055 seja verificada pois não esta imprimindo. Verificar também o compartilhamento. ";"closed";"&lt;p&gt;A impressora n&#227;o estava configurada na porta correta, j&#225; fiz os ajustes. Ela est&#225; imprimindo em rede atrav&#233;s do ip: 172.21.10.21&lt;/p&gt;"
"3170";"Liberação de chamadas";"2013-02-20 16:07:00";"liberação dos dois ramais instalados na FEAC pelo sistema Voip.
Ramal 1635 ( sala do diretor da FEAC) : liberação para todos os tipos de ligações: celulares, externas e interurbanas.
Ramal 1222 (secretaria da FEAC): liberação para todos os tipos de ligações: celulares, externas e interurbanas.";"closed";NULL
"3171";"Liberação de chamadas";"2013-02-20 16:25:00";"Liberação de ligações para fixos, celulares e interurbanos.

Ramais:
1620- centro de educação- direção
1191- centro de educação- secretaria
1198- coordenação de pedagogia
1204- coordenação de pedagogia
1192- programa de pós-graduação em educação
1196- programa de pós-graduação em educação
1201- núcleo de educação a distância
1194- núcleo de educação a distância

o ramal instalado no centro acadêmico deverá solicitar ligações externas via telefonista.

1190- centro acadêmico";"closed";NULL
"3172";"Instalação de programa";"2013-02-20 16:39:00";"Telefone: 1884
Solicita a instalação do ADOBE, no computador da sala de reuniões.
Caso o requerente não esteja, procurar Jessica.";"closed";"&lt;p&gt;foi feita a instala&#231;&#227;o do Adobe Flash player, o internet explorer estava bloqueando a execu&#231;&#227;o deste plugin.&#160;&lt;/p&gt;
&lt;p&gt;O Computador j&#225; funciona normalmente.&lt;/p&gt;"
"3173";"Troca de sistema telefônico";"2013-02-20 16:41:00";"ramais da faculdade de direito para substituição:

1250- diretoria
1252- vice-diretoria
1251- secretaria 
1258/1259 - coordenação
1256- npe
1257- tcc
1254- c.a
1255- mestrado
1805- emaj";"closed";NULL
"3174";"Instalação de ramais e seus respectivos perfis.";"2013-02-20 16:29:00";"Ramal 1440 - Direção da Unidade Acadêmica - perfil 2;
Ramal 1441 - Secretária da Unidade Acadêmica - perfil 4;
Ramal 1442 - Coordenação de Geografia - perfil 4;
Ramal 1443 - Coordenação de Engenharia de Agrimensura - perfil 4;
Ramal 1444 - Secretária da Unidade Acadêmica - perfil 4;
Ramal 1445 - LGA - perfil 2;
Ramal 1446 - Sala do prof. José Gomes Chaves - perfil 4;
Ramal 1447 - Coordenação de Pós-graduação - perfil 2;
Ramal 1282 - Coordenação de EAD - perfil 4;
Ramal 1285 - Secretária de Pós-graduação - perfil 4;
Ramal 1288 - Laboratório de Topografia - perfil 4.";"closed";NULL
"3175";"Presencial - perfil de consultas";"2013-02-20 17:02:00";"Verificar o perfil de consulta de Maria Janainna Silva do Nascimento e Joelma Correia de Sena, pois o perfil sumiu no presencial.ead.ufal.br";"closed";"&lt;p&gt;Janainna j&#225; se encontrava no grupo Central-NTI.&lt;/p&gt;
&lt;p&gt;Joelma foi reinserida.&lt;/p&gt;
&lt;p&gt;Favor testar.&lt;/p&gt;"
"3176";"SOLICITAÇÃO DE APARELHOS TELEFONICOS";"2013-02-20 16:56:00";"SOLICITAÇÃO DE INSTALAÇÃO DOS SEGUINTES RAMAIS E SEUS RESPECTIVOS RAMAIS, CONFORME QUADRO QUE ESTÁ NO DOCUMENTO ANEXADO NO CHAMADO.

telefone para contato : 1440/1444/1445";"closed";NULL
"3177";"Solicitação de acesso ao SIE.";"2013-02-20 17:04:00";"Nome: Marilene Ferreira da Silva; 
Categoria: Bolsista;
Dados necessário: e-mail: smarilenef@gmail.com / Telefone: 9604-6201 / CPF: 047.574.544-22 / Matrícula: 12110041;
Nível de acesso: Abrir e despachar processos (Protocolo);
O usuário responde: Parte da unidade (Divisão ou Seção): Secretária de Atendimento do DAP.";"closed";"&lt;p&gt;Perfil criado.&lt;/p&gt;
&lt;p&gt;login:CPF&lt;/p&gt;
&lt;p&gt;senha:CPF&lt;/p&gt;"
"3178";"MANUTENÇÃO DE APARELHO TELEFONICO";"2013-02-20 17:10:00";"O RAMAL 1089 ESTA APRESENTANDO PROBLEMAS. NÃO ESTA RECEBENDO NEM FAZENDO LIGAÇÕES.
SETOR: SERVIPA
";"closed";NULL
"3179";"Webmail - verificação";"2013-02-20 17:48:00";"Telefone: 1389 / 8812-8037
Segundo a professora, a mesma estava acessando normalmente o e-mail institucional clp@qui.ufal.br
Hoje pela manhã, a mesma tentou acessar e recebeu uma informação que a conta tinha sido desativada.
";"closed";NULL
"3180";"TRANSPAL - solicitação de envio de informações";"2013-02-20 18:08:00";"Telefone: 8823-8796 
Matrícula:	12210886
Nome:	JULIANA BARBOSA DA SILVA

Solicita que os dados sejam enviados para a Transpal, para efeito de geração de formulário.
";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3181";"TRANSPAL - solicitação de envio de informações";"2013-02-20 18:11:00";"Telefone: 9629-1811
Matrícula:	10210934
Nome:	VALQUIRIA MELO DOS SANTOS

Solicita envio de dados para a TRANSPAL, para efeito de geração de formulário.";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
"3182";"TRANSPAL - solicitação de envio de informações";"2013-02-20 18:15:00";"Telefone: 8836-0396 
E-mail: andersonalves.net@hotmail.com
Matrícula:	11211783
Nome:	ANDERSON ALVES DE OLIVEIRA
Curso: História Licenciatura

Solicita envio de dados para a Transpal, para efeito de geração de formulário.";"closed";NULL
"3183";"Solicitação de formulário da Transpal";"2013-02-20 18:40:00";"A solicitante informa a necessidade de receber o formulário da Transpal, pois a mesma necessita do cartão de estudante para transitar nos ônibus para vir a universidade. ";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal.&lt;/p&gt;"
